_table,part_id,type,category,base_desc,size_spec,variant,plain_desc,supplier,uom,qty_on_hand,unit_cost,cost,brand_mfg,supplier_pn,pkg_size,pkg_cost,labor_hrs,on_hand,status,supplier_2,brand_mfg_2,supplier_pn_2,pkg_size_2,pkg_cost_2,unit_cost_2,use_alt_supplier,last_cost_date,parent_id,child_id,qty,project_id,proj_status,customer,notes,labor_rate,markup,picked,item_type,box_num,discount_pct,discount_flat,weight,pallet_num,dimensions,description,labor_hrs,apply_markup,show_on_proforma,sort_order,version,quote_status,currency,overhead_rate,markup_pct,freight_inbound,freight_outbound,cal_gases_cost,cal_gases_freight,training_days,training_cost,training_notes,discount_note,internal_notes,proforma_header,proforma_footer,other_items
PART,PRT-STD-SHAFTCOLLAR-0313ID-BLKOXIDE,PRT,STD,SHAFTCOLLAR,0313ID,BLKOXIDE,"5/16"" shaft collar",McMaster-Carr,ea,0.0,1.9,0.0,,9414T7,1.0,1.9,0.0,0.0,ACTIVE,,,,1.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
PART,PRT-STD-SHOCKMOUNT-0250-0-RUBBER,PRT,STD,SHOCKMOUNT,0250-0,RUBBER,"Mounting Feet for Pump, 1/4""-20 natural rubber shock mount",McMaster-Carr,ea,0.0,2.63,0.0,,9376K571,1.0,2.63,0.0,0.0,ACTIVE,,,,1.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
PART,PRT-STD-SPHERE-0750-STEEL-52100,PRT,STD,SPHERE,0750,STEEL-52100,Hardened Wear-Resistant 52100 Alloy Steel Balls,McMaster-Carr,ea,0.0,0.7364,0.0,,9528K29,25.0,18.41,0.0,0.0,ACTIVE,,,,1.0,0.0,0.0,0,2026-04-30,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
PART,PRT-STD-STRAIGHT-ADAPTER-0063HB-0125HB-POLYCARB,PRT,STD,STRAIGHT-ADAPTER,0063HB-0125HB,POLYCARB,"Plastic Barbed Tube Fitting, Reducer for 1/8"" x 1/16"" Tube ID",McMaster-Carr,ea,2.0,1.098,0.0,,5117K52,10.0,10.98,0.0,0.0,ACTIVE,,,,1.0,0.0,0.0,0,2026-04-01,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
PART,PRT-STD-STRAIGHT-ADAPTER-0125MNPT-0250HB-BRASS,PRT,STD,STRAIGHT-ADAPTER,0125MNPT-0250HB,BRASS,"Straight Adapter 1/8"" MNPT x 1/4"" HB",McMaster-Carr,ea,0.0,1.593,0.0,,91465K11,10.0,15.93,0.0,0.0,ACTIVE,,,,1.0,0.0,0.0,0,2026-04-01,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
PART,PRT-STD-STRAIGHT-ADAPTER-0125MNPT-0375HB-BRASS,PRT,STD,STRAIGHT-ADAPTER,0125MNPT-0375HB,BRASS,"Straight Adapter 1/8"" MNPT x 3/8"" HB",McMaster-Carr,ea,0.0,3.1,0.0,,91465K15,5.0,15.5,0.0,0.0,ACTIVE,,,,1.0,0.0,0.0,0,2026-04-01,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
PART,PRT-STD-STRAIGHT-ADAPTER-0250FNPT-0250HB-NYLON,PRT,STD,STRAIGHT-ADAPTER,0250FNPT-0250HB,NYLON,"Straight adapter, 1/4""FNPT x 1/4""HB, nylon",McMaster-Carr,ea,3.0,3.77,0.0,,5218K747,1.0,3.77,0.0,0.0,ACTIVE,,,,1.0,0.0,0.0,0,2026-04-01,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
PART,PRT-STD-STRAIGHT-ADAPTER-0250FNPT-0375HB-BRASS,PRT,STD,STRAIGHT-ADAPTER,0250FNPT-0375HB,BRASS,"Straight Adapter 1/4"" FNPT x 3/8"" HB",McMaster-Carr,ea,0.0,3.256,0.0,,91465K341,5.0,16.28,0.0,0.0,ACTIVE,,,,1.0,0.0,0.0,0,2026-04-01,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
PART,PRT-STD-STRAIGHT-ADAPTER-0250MNPT-0250HB-BRASS,PRT,STD,STRAIGHT-ADAPTER,0250MNPT-0250HB,BRASS,"Straight Adapter 1/4"" MNPT x 1/4"" HB",McMaster-Carr,ea,0.0,2.224,0.0,,91465K91,5.0,11.12,0.0,0.0,ACTIVE,,,,1.0,0.0,0.0,0,2026-04-01,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
PART,PRT-STD-STRAIGHT-ADAPTER-0250MNPT-0375HB-BRASS,PRT,STD,STRAIGHT-ADAPTER,0250MNPT-0375HB,BRASS,"Straight Adapter 1/4"" MNPT x 3/8"" HB",McMaster-Carr,ea,0.0,2.354,0.0,,91465K92,5.0,11.77,0.0,0.0,ACTIVE,,,,1.0,0.0,0.0,0,2026-04-01,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
PART,PRT-STD-STRAIGHT-ADAPTER-0375FNPT-0125FNPT-SS,PRT,STD,STRAIGHT-ADAPTER,0375FNPT-0125FNPT,SS,"Straight Adapter 3/8"" FNPT x 1/8"" FNPT",McMaster-Carr,ea,0.0,6.0,0.0,,4464K521,1.0,6.0,0.0,0.0,ACTIVE,,,,1.0,0.0,0.0,0,2026-04-01,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
PART,PRT-STD-STRAIGHT-ADAPTER-0375FNPT-0375HB-BRASS,PRT,STD,STRAIGHT-ADAPTER,0375FNPT-0375HB,BRASS,"Straight Adapter 3/8"" FNPT x 3/8"" HB",McMaster-Carr,ea,28.0,3.342,0.0,,91465K961,5.0,16.71,0.0,0.0,ACTIVE,,,,1.0,0.0,0.0,0,2026-04-01,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
PART,PRT-STD-STRAIGHT-ADAPTER-0375MNPT-0250FNPT-NYLON,PRT,STD,STRAIGHT-ADAPTER,0375MNPT-0250FNPT,NYLON,"straight adapter 3/8""MNPT x 1/4""FNPT, nylon",McMaster-Carr,ea,4.0,2.46,0.0,,4837K11,1.0,2.46,0.0,0.0,ACTIVE,,,,1.0,0.0,0.0,0,2026-04-01,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
PART,PRT-STD-STRAIGHT-ADAPTER-0375MNPT-0250HB-BRASS,PRT,STD,STRAIGHT-ADAPTER,0375MNPT-0250HB,BRASS,"Straight adapter, 3/8""MNPT x 1/4""HB",McMaster-Carr,ea,6.0,2.81,0.0,,5346K24,5.0,14.05,0.0,0.0,ACTIVE,,,,1.0,0.0,0.0,0,2026-04-01,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
PART,PRT-STD-STRAIGHT-ADAPTER-0375MNPT-0375HB-BRASS,PRT,STD,STRAIGHT-ADAPTER,0375MNPT-0375HB,BRASS,"Straight Adapter 3/8"" MNPT x 3/8"" HB",McMaster-Carr,ea,0.0,2.976,0.0,,91465K93,5.0,14.88,0.0,0.0,ACTIVE,,,,1.0,0.0,0.0,0,2026-04-01,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
PART,PRT-STD-SWITCH-DPST-20A,PRT,STD,SWITCH,DPST,20A,"Switch for Pump, 120v/220v 20A DPST",cascade hdw,ea,0.0,3.79,0.0,,,1.0,3.79,0.0,0.0,ACTIVE,,,,1.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
PART,PRT-STD-SWITCH-PUSHBUTTON-NO-MOMENTARY-16MM-LED,PRT,STD,SWITCH,PUSHBUTTON-NO-MOMENTARY,16MM-LED,"16mm Illuminated Pushbutton switch, Red, N/O, Momentary",DigiKey,ea,3.0,1.5,0.0,Adafruit,1528-1439-ND,1.0,1.5,0.0,0.0,ACTIVE,,,,1.0,0.0,0.0,0,2026-04-09,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
PART,PRT-STD-SWITCHPLATE-SINGLE-METAL,PRT,STD,SWITCHPLATE,SINGLE,METAL,Metal cover plate for switch box,Cascade Hdw,ea,0.0,2.49,0.0,,,1.0,2.49,0.0,0.0,ACTIVE,,,,1.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
PART,PRT-STD-TAPE-2IN-50YD-FOIL,PRT,STD,TAPE,2IN-50YD,FOIL,Aluminum foil tape,cascade hdw,ea,0.0,17.99,0.0,,,1.0,17.99,0.0,0.0,ACTIVE,,,,1.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
PART,PRT-STD-TCJACK-MINI-K,PRT,STD,TCJACK,MINI,K,Type-K Mini Jack,TC Direct,ea,26.0,3.6,0.0,,524-104,1.0,3.6,0.0,0.0,ACTIVE,,,,1.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
PART,PRT-STD-TCPLUG-MINI-K,PRT,STD,TCPLUG,MINI,K,Type-K Mini Plug,TC Direct,ea,19.0,3.6,0.0,,524-102,1.0,3.6,0.0,0.0,ACTIVE,,,,1.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
PART,PRT-STD-TEE-0125FNPT-X3-BRASS,PRT,STD,TEE,0125FNPT-X3,BRASS,"Tee Fitting 1/8""FNPTx3",McMaster-Carr,ea,0.0,4.36,0.0,,50785K75,1.0,4.36,0.0,0.0,ACTIVE,,,,1.0,0.0,0.0,0,2026-04-01,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
PART,PRT-STD-TEE-0188-X3-NYLON,PRT,STD,TEE,0188-X3,NYLON,"Tee Fitting, Nylon, for 3/16"" ID tubing",McMaster-Carr,ea,0.0,1.362,0.0,,5463K183,10.0,13.62,0.0,0.0,ACTIVE,,,,1.0,0.0,0.0,0,2026-04-01,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
PART,PRT-STD-TUBECAP-250-RUBBER,PRT,STD,TUBECAP,250,RUBBER,"Rubber Cap 1/4""ID",McMaster-Carr,ea,0.0,0.2868,0.0,,6448K77,50.0,14.34,0.0,0.0,ACTIVE,,,,1.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
PART,PRT-STD-TUPPERWARE,PRT,STD,TUPPERWARE,,,TUPPERWARE FOR DESICCANT,Bi-Mart,ea,0.0,2.0,0.0,,,5.0,10.0,0.0,0.0,ACTIVE,,,,1.0,0.0,0.0,0,2026-04-08,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
PART,PRT-STD-VACGUAGE-0125MNPT-1500DIA-30INHG,PRT,STD,VACGUAGE,0125MNPT-1500DIA,30INHG,"Vacuum Gauge, 30"" HG vac, 1 1/2"" dia. 1/8"" MNPT, bottom connection",McMaster-Carr,ea,0.0,16.15,0.0,,4002K15,1.0,16.15,0.0,0.0,ACTIVE,,,,1.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
PART,PRT-STD-WASHER-NO-10-PLAIN-SS,PRT,STD,WASHER,NO-10,PLAIN-SS,"No 10 size plain washer, stainless",McMaster-Carr,ea,38.0,0.024,0.0,,92141A011,100.0,2.4,0.0,0.0,ACTIVE,,,,1.0,0.0,0.0,0,2026-04-01,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
PART,PRT-STD-WIRENUT-3X-14G,PRT,STD,WIRENUT,3X-14G,,Wire Nuts,McMaster-Carr,ea,0.0,0.272,0.0,,6877K8,100.0,27.2,0.0,0.0,ACTIVE,,,,1.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
PART,PRT-STD-WOODSCREW-6-0500-RNDHEAD,PRT,STD,WOODSCREW,6-0500,RNDHEAD,Mounting Screws for Switch Box,McMaster-Carr,ea,0.0,0.151,0.0,,91070A111,50.0,7.55,0.0,0.0,ACTIVE,,,,1.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
PART,RAW-STD-ANGLE-1500-1500-0125-MILDSTEEL,RAW,STD,ANGLE,1500-1500-0125,MILDSTEEL,"Steel angle, 1.5""x1.5""x1/8""",McMaster-Carr,ft,0.0,3.2075,0.0,,9017K484,4.0,12.83,0.0,0.0,ACTIVE,,,,1.0,0.0,0.0,0,2026-04-10,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
PART,RAW-STD-BAR-2500-0125-ALUMINUM-6061,RAW,STD,BAR,2500-0125,ALUMINUM-6061,"6061 Aluminum bar, 2.5"" x 1/8""",McMaster-Carr,ft,3.0,4.1,0.0,,8975K532,2.0,8.2,0.0,0.0,ACTIVE,,,,1.0,0.0,0.0,0,2026-04-01,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
PART,RAW-STD-CONDUIT-1IN-EMT-STEEL-GALV,RAW,STD,CONDUIT,1IN-EMT,STEEL-GALV,"1in EMT conduit, galvanized steel",Cascade Hdw,ft,0.0,2.299,0.0,,507151,10.0,22.99,0.0,0.0,ACTIVE,,,,1.0,0.0,0.0,0,2026-04-30,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
PART,RAW-STD-RNDBAR-0313OD-MILDSTEEL,RAW,STD,RNDBAR,0313OD,MILDSTEEL,"Steel round bar, 5/16"" OD",McMaster-Carr,ft,0.0,1.625,0.0,,8920K265,2.0,3.25,0.0,0.0,ACTIVE,,,,1.0,0.0,0.0,0,2026-04-10,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
PART,RAW-STD-RNDBAR-0750OD-MILDSTEEL,RAW,STD,RNDBAR,0750OD,MILDSTEEL,"3/4"" Carbon Steel Round Bar A36 Hot Rolled",Online Metals,ft,0.0,4.67,0.0,,10239,2.0,9.34,0.0,0.0,ACTIVE,,,,1.0,0.0,0.0,0,2026-04-30,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
PART,RAW-STD-SHEET-0500-1FT-HDPE-BLACK,RAW,STD,SHEET,0500-1FT,HDPE-BLACK,"HDPE Sheet, 1/2"" x 1ft, black",McMaster-Carr,ft,0.0,16.87,0.0,,5865N122,1.0,16.87,0.0,0.0,ACTIVE,,,,1.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
PART,RAW-STD-SHEET-20G-1FT-MILDSTEEL,RAW,STD,SHEET,20G-1FT,MILDSTEEL,"Steel sheet, 20g X 12"" WIDE",McMaster-Carr,ft,0.0,9.9,0.0,,8943K114,1.0,9.9,0.0,0.0,ACTIVE,,,,1.0,0.0,0.0,0,2026-04-10,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
PART,RAW-STD-SHEET-20G-1FT-SS-304,RAW,STD,SHEET,20G-1FT,SS-304,"0.036"" Stainless Sheet 304-Annealed 2B",Online Metals,ft,0.0,14.55,0.0,,6826,1.0,14.55,0.0,0.0,ACTIVE,,,,1.0,0.0,0.0,0,2026-04-30,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
PART,RAW-STD-SHEET-20G-1FT-STEEL-GALV,RAW,STD,SHEET,20G-1FT,STEEL-GALV,"20 Gauge(0.0396"") Galvanized Steel Sheet",Online Metals,ft,0.0,10.0,0.0,,13267,1.0,10.0,0.0,0.0,ACTIVE,,,,1.0,0.0,0.0,0,2026-04-30,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
PART,RAW-STD-SHEET-24G-1FT-SS-410,RAW,STD,SHEET,24G-1FT,SS-410,"0.025"" Stainless Sheet 410",Online Metals,ft,0.0,185.37,0.0,,9797,1.0,185.37,0.0,0.0,ACTIVE,,,,1.0,0.0,0.0,0,2026-04-30,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
PART,RAW-STD-STRAPPING-1250-16G-STEEL-GALV,RAW,STD,STRAPPING,1250-16G,STEEL-GALV,"Steel strapping, 1 1/4""x1/8""",Cascade Hdw,ft,0.0,2.1996,0.0,,,25.0,54.99,0.0,0.0,ACTIVE,,,,1.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
PART,RAW-STD-TUBING-0063ID-0125OD-SILICONE-SOFT-CLEAR,RAW,STD,TUBING,0063ID-0125OD,SILICONE-SOFT-CLEAR,"Hi-temp silicone tubing, 1/16"" ID, 1/8"" OD, semiclear",McMaster-Carr,ea,10.66,0.67,0.0,,51135K11,25.0,16.75,0.0,0.0,ACTIVE,,,,1.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
PART,RAW-STD-TUBING-0156ID-0281OD-LATEX-SUPSOFT-AMBER,RAW,STD,TUBING,0156ID-0281OD,LATEX-SUPSOFT-AMBER,"Flow Grid Tubing, Latex, super soft, amber, 5/32"" ID x 9/32"" OD",McMaster-Carr,ft,75.0,1.36,0.0,,5234K401,25.0,34.0,0.0,0.0,ACTIVE,,,,1.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
PART,RAW-STD-TUBING-017ID-0250OD-PVC-SOFT,RAW,STD,TUBING,017ID-0250OD,PVC-SOFT,"soft PVC tubing, 0.17"" ID x 1/4"" OD",cascade hdw,ea,1.174,0.659,0.0,,,10.0,6.59,0.0,0.0,ACTIVE,,,,1.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
PART,RAW-STD-TUBING-0188-0313-SILICONE-SOFT-BLUE,RAW,STD,TUBING,0188-0313,SILICONE-SOFT-BLUE,"3/16""ID soft hi-temp blue silicone tubing",McMaster-Carr,ft,26.0,1.33,0.0,,5236K841,1.0,1.33,0.0,0.0,ACTIVE,,,,1.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
PART,RAW-STD-TUBING-0210ID-SILICONE-CONDUCTIVE-BLACK,RAW,STD,TUBING,0210ID,SILICONE-CONDUCTIVE-BLACK,"Black conductive silicone tubing, fits 1/4"" OD tube, for sample line",Simolex,ft,18.0,10.433,0.0,,SIMST-190250,50.0,521.65,0.0,0.0,ACTIVE,,,,1.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
PART,RAW-STD-TUBING-0250ID-PVC-SOFT,RAW,STD,TUBING,0250ID,PVC-SOFT,"1/4""ID soft PVC tubing",McMaster-Carr,ea,12.0,0.42,0.0,,5233K56,1.0,0.42,0.0,0.0,ACTIVE,,,,1.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
PART,RAW-STD-TUBING-0250OD-0065-SS-316,RAW,STD,TUBING,0250OD-0065,SS-316,"316 SS tube, 1/4""  OD x .065"" wall, seamless",McMaster-Carr,ft,0.0,7.025,0.0,,89495K395,2.0,14.05,0.0,0.0,ACTIVE,,,,1.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
PART,RAW-STD-TUBING-0310ID-SILICONE-SUPSOFT-BLACK,RAW,STD,TUBING,0310ID,SILICONE-SUPSOFT-BLACK,"Black silicone tubing, 0.31"" ID (fits 3/8"" HB) x 3""",McMaster-Carr,ft,0.0,2.73,0.0,,5234K49,1.0,2.73,0.0,0.0,ACTIVE,,,,1.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
PART,RAW-STD-TUBING-0313OD-0049-SS-316,RAW,STD,TUBING,0313OD-0049,SS-316,"316 SS tube, 5/16"" OD x .049 wall, seamless",Online Metals,ft,0.0,5.78,0.0,,14832,2.0,11.56,0.0,0.0,ACTIVE,,,,1.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
PART,RAW-STD-TUBING-0375ID-PVC-BRAIDED,RAW,STD,TUBING,0375ID,PVC-BRAIDED,"Braided PVC tubing, 3/8"" ID",McMaster-Carr,ea,75.0,1.36,0.0,,52375K13,1.0,1.36,0.0,0.0,ACTIVE,,,,1.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
PART,RAW-STD-WIRE-THERMOCPL-PVCINSUL-TYPE-K,RAW,STD,WIRE,THERMOCPL,PVCINSUL-TYPE-K,K-type thermocouple wire,TC Direct,ft,200.0,0.79,0.0,,618-152,200.0,158.0,0.0,0.0,ACTIVE,,,,1.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-BLC-CYCLONE-3LPM,PRT-STD-STRAIGHT-ADAPTER-0375FNPT-0125FNPT-SS,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-BLC-CYCLONE-3LPM,PRT-GRV-CYCLONE-3LPM-AL-TEFLON,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-BLC-CYCLONE-3LPM,PRT-STD-QCPLUG-0375QC-0375MNPT-STEEL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-BLC-CYCLONE-3LPM,PRT-STD-QCSOCKET-0125QC-0125MNPT-ACETAL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-BLC-CYCLONE-3LPM,FAB-GRV-CYCLONETUBE-4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-BLC-CYCLONE-3LPM,PRT-STD-HOSECLMP-0438-0781-0313-SS,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-BLC-SAMPLETRAIN-3LPM,PRT-STD-STRAIGHT-ADAPTER-0125MNPT-0375HB-BRASS,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-BLC-SAMPLETRAIN-3LPM,PRT-STD-TEE-0125FNPT-X3-BRASS,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-BLC-SAMPLETRAIN-3LPM,PRT-STD-STRAIGHT-ADAPTER-0250FNPT-0375HB-BRASS,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-BLC-SAMPLETRAIN-3LPM,PRT-STD-STRAIGHT-ADAPTER-0375MNPT-0375HB-BRASS,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-BLC-SAMPLETRAIN-3LPM,FAB-GRV-BRAIDEDTUBE-6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-BLC-SAMPLETRAIN-3LPM,PRT-GRV-CRITORIFICE-BC,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-BLC-SAMPLETRAIN-3LPM,FAB-GRV-BRAIDEDTUBE-72,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-BLC-SAMPLETRAIN-3LPM,PRT-STD-BALLVALVE-0375FNPT-X2-BRASS,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-BLC-SAMPLETRAIN-3LPM,PRT-STD-QCSOCKET-0375QC-0375MNPT-BRASS,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-BLC-SAMPLETRAIN-3LPM,PRT-STD-HOSECLAMP-0500-0906-0500-SS,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-BLC-STDPKG,PRT-BLC-DIGICAMERA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-BLC-STDPKG,PRT-BLC-LIGHTBOX,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-BLC-STDPKG,PRT-BLC-PHOTOCARD,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-BLC-STDPKG,ASSY-BLC-SAMPLETRAIN-3LPM,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-BLC-STDPKG,ASSY-BLC-CYCLONE-3LPM,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-BLC-STDPKG,PRT-GRV-FILTERHOLDR-4IN-METAL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-BLC-STDPKG,PRT-GRV-FILTERS-4IN-GLASSFIBER-X100,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-GASCAL,PRT-CAL-GASREGULATOR-0-50PSI,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-GASCAL,FAB-CAL-GASCALTUBE-0250-6FT-PVC,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-GASCAL,ASSY-CAL-ZEROGASMIXER,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-CAL-GASCAL,PRT-CAL-MAGNAHELIC-5INH2O,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
